id,title,url,description,tags,difficulty,likes,dislikes,totalSubmission,totalAccepted,similarQuestions,dis_tags
194,Transpose File,https://leetcode.com/problems/transpose-file,"Given a text file file.txt, transpose its content.

You may assume that each row has the same number of columns, and each field is separated by the ' ' character.",[],Medium,80,210,64496,15752,[],"[('bash', 9), ('awk', 7), ('solution', 4), ('shell', 3), ('python', 2), ('works-on-my-machine', 2), ('confuse-answer', 1), ('idea', 1), ('memory-limit-exceeded', 1), ('perl', 1), ('run-time-error', 1), ('simple and elegant', 1), ('space-complexity', 1), ('wrong-answer', 1)]"
193,Valid Phone Numbers,https://leetcode.com/problems/valid-phone-numbers,"Given a text file file.txt that contains a list of phone numbers (one per line), write a one-liner bash script to print all valid phone numbers.

You may assume that a valid phone number must appear in one of the following two formats: (xxx) xxx-xxxx or xxx-xxx-xxxx. (x means a digit)

You may also assume each line in the text file must not contain leading or trailing white spaces.",[],Easy,192,525,176407,44800,[],"[('bash', 5), ('accepted', 3), ('egrep', 3), ('awk', 2), ('regexp', 2), ('shell', 2), ('solution', 2), ('cat', 1), ('easiest', 1), ('easy-understand', 1), ('easy-understanding', 1), ('expression', 1), ('grep', 1), ('numbers', 1), ('pattern', 1), ('phone', 1), ('regex', 1), ('regular', 1), ('regular-expression-matching', 1), ('valid', 1), ('wrong', 1)]"
192,Word Frequency,https://leetcode.com/problems/word-frequency,"Write a bash script to calculate the frequency of each word in a text file words.txt.

For simplicity sake, you may assume:


	words.txt contains only lowercase characters and space ' ' characters.
	Each word must consist of lowercase characters only.
	Words are separated by one or more whitespace characters.",[],Medium,262,182,122580,31287,"[""Top K Frequent Elements""]","[('awk', 12), ('pipes', 5), ('sort', 5), ('shell', 4), ('bash', 3), ('solution', 3), ('uniq', 2), ('array', 1), ('cat', 1), ('count', 1), ('documentation', 1), ('explained', 1), ('fast', 1), ('map', 1), ('sed', 1), ('shell-sort', 1), ('simple', 1), ('simple solution', 1), ('test-case', 1), ('word', 1), ('word-frequency', 1)]"
191,Number of 1 Bits,https://leetcode.com/problems/number-of-1-bits,"Write a function that takes an unsigned integer and returns the number of '1' bits it has (also known as the Hamming weight).

Note:


	Note that in some languages, such as Java, there is no unsigned integer type. In this case, the input will be given as a signed integer type. It should not affect your implementation, as the integer's internal binary representation is the same, whether it is signed or unsigned.
	In Java, the compiler represents the signed integers using 2's complement notation. Therefore, in Example 3, the input represents the signed integer. -3.",['bit-manipulation'],Easy,1450,634,896881,488148,"[""Reverse Bits"", ""Power of Two"", ""Counting Bits"", ""Binary Watch"", ""Hamming Distance"", ""Binary Number with Alternating Bits"", ""Prime Number of Set Bits in Binary Representation""]","[('java', 71), ('c++', 61), ('cpp', 47), ('bit manipulation', 45), ('python', 43), ('bit-manipulation', 29), ('solution', 24), ('javascript', 23), ('cpp solution', 15), ('python 3', 12), ('python3', 10), ('java-solution', 8), ('bit', 7), ('c', 7), ('c#', 7), ('easy-understanding', 7), ('explained', 7), ('wrong-answer', 7), ('accepted', 6), ('bitwise operation', 6), ('easy-to-understand', 5), ('easy-understand', 5), ('golang', 5), ('one-liner', 5), ('rust', 5), ('simple', 5), ('swift', 5), ('time-limit-exceeded', 5), ('bit masking', 4), ('c++ solution', 4), ('1 line', 3), ('and operator', 3), ('bit-shift', 3), ('bits', 3), ('c code', 3), ('easiest', 3), ('easy-undestand', 3), ('number-of-1-bits', 3), ('recursion', 3), ('recursive', 3), ('testcase-wrong', 3), ('upvote', 3), ('video-explanation', 3), ('and', 2), ('bin', 2), ('bitwise operator', 2), ('c# solutions', 2), ('c++ code', 2), ('clear', 2), ('constant-space', 2), ('easy', 2), ('easy to understand', 2), ('easytounderstand', 2), ('fast and simple', 2), ('fast-solution', 2), ('gcc', 2), ('go', 2), ('golang-solution', 2), ('hammingweight', 2), ('hashmap', 2), ('i want to get a star', 2), ('iterative', 2), ('javascript solution', 2), ('lookup', 2), ('oneline', 2), ('question', 2), ('rajawatbanna', 2), ('right-shift', 2), ('short', 2), ('simple solution', 2), ('solution-sharing-cpp', 2), ('table', 2), ('time-complexity', 2), ('trick', 2), ('typescript', 2), ('#solution', 1), ('0ms', 1), ('1 liner', 1), ('1-line', 1), ('100', 1), ('100 fast', 1), ('100 faster cpp', 1), ('100 faster runtime', 1), ('100 space', 1), ('100 speed', 1), ('191', 1), ('2 solutions', 1), ('3 methods', 1), ('adobe', 1), ('answer', 1), ('bit hacks', 1), ('bit operation', 1), ('bit shifting', 1), ('bitcount', 1), ('bitmanipulation', 1), ('bitmasking', 1), ('bitset', 1), ('bitwise', 1), ('bitwise operators', 1), ('built-in-function', 1), ('builtin', 1), ('c++14', 1), ('caching', 1), ('cheat', 1), ('cheating', 1), ('clarity', 1), ('clean', 1), ('clean code', 1), ('constant-time', 1), ('count', 1), ('counter', 1), ('cpp easy', 1), ('cpp with explanation', 1), ('csharp', 1), ('detailed', 1), ('detailed explanation', 1), ('easy code', 1), ('easy to understandd', 1), ('efficiency', 1), ('expalanation', 1), ('explain', 1), ('fast', 1), ('faster than 100.00', 1), ('fastest c++ solution', 1), ('follow-up', 1), ('for', 1), ('go lang', 1), ('go-solution', 1), ('hamming', 1), ('help needed', 1), ('improve', 1), ('int', 1), ('intutive', 1), ('iteratively', 1), ('java-8', 1), ('kernighans algorithm', 1), ('kotlinvim', 1), ('list-comprehension', 1), ('logarithm', 1), ('look-up-table', 1), ('lookuptable', 1), ('loop', 1), ('lsb', 1), ('minimalism', 1), ('mrmagician', 1), ('non-iterative', 1), ('numberof1bits', 1), ('oci', 1), ('one line', 1), ('optimal', 1), ('optimized', 1), ('oracle', 1), ('parallel', 1), ('parser', 1), ('php', 1), ('popcount', 1), ('precomputation', 1), ('pytyhon', 1), ('recusion', 1), ('reference', 1), ('ruby', 1), ('run-time-error', 1), ('runtime-error', 1), ('scalar', 1), ('self explanatory', 1), ('share-solution', 1), ('shift bit', 1), ('simple clear c++ solution', 1), ('simple-solution', 1), ('solution-cpp', 1), ('solution-share', 1), ('speed', 1), ('string', 1), ('swift5', 1), ('tail-call', 1), ('tail-recursion', 1), ('tail-recursive', 1), ('three-different-solutions', 1), ('timothy h chang', 1), ('ultra easy', 1), ('ultra simple', 1), ('weight', 1), ('while', 1), ('without-recursion', 1), ('works-on-my-machine', 1), ('wrong', 1), ('wrong answer', 1), ('wrong-test-cases', 1), ('x86', 1), ('yahoo', 1)]"
190,Reverse Bits,https://leetcode.com/problems/reverse-bits,"Reverse bits of a given 32 bits unsigned integer.

Note:


	Note that in some languages such as Java, there is no unsigned integer type. In this case, both input and output will be given as a signed integer type. They should not affect your implementation, as the integer's internal binary representation is the same, whether it is signed or unsigned.
	In Java, the compiler represents the signed integers using 2's complement notation. Therefore, in Example 2 above, the input represents the signed integer -3 and the output represents the signed integer -1073741825.


Follow up:

If this function is called many times, how would you optimize it?",['bit-manipulation'],Easy,1707,543,790279,338251,"[""Reverse Integer"", ""Number of 1 Bits""]","[('java', 56), ('cpp', 41), ('python', 39), ('solution', 32), ('c++', 31), ('bit manipulation', 24), ('bit-manipulation', 22), ('javascript', 20), ('python 3', 20), ('easy-understand', 15), ('reverse-bits', 10), ('simple', 10), ('c', 8), ('one-liner', 7), ('accepted', 6), ('bitwise', 6), ('easy', 6), ('bitwise operation', 5), ('golang', 5), ('python3', 5), ('wrong-answer', 5), ('easy-understanding', 4), ('easy-undestand', 4), ('java-solution', 4), ('bitmask', 3), ('bitwise-operators', 3), ('c code', 3), ('c#', 3), ('constant-space', 3), ('cpp solution', 3), ('cpp-solution', 3), ('easiest', 3), ('explained', 3), ('follow-up', 3), ('golang-solution', 3), ('ruby', 3), ('short', 3), ('simple solution', 3), ('xor', 3), ('1 liner', 2), ('100 speed', 2), ('1ms runtime', 2), ('bitset', 2), ('c++ code', 2), ('clean code', 2), ('easytounderstand', 2), ('fast', 2), ('go', 2), ('go lang', 2), ('improve', 2), ('one line', 2), ('performance', 2), ('shift operators', 2), ('solution-sharing-c', 2), ('swift', 2), ('#oneline', 1), ('#rust', 1), ('1 line', 1), ('1-line', 1), ('100 faster', 1), ('100 memory', 1), ('190', 1), ('2 line python solution', 1), ('4 approch', 1), ('amazon', 1), ('answer', 1), ('array', 1), ('best explaination', 1), ('bit', 1), ('bit manipulation.', 1), ('bit masking', 1), ('bit-shift', 1), ('bits', 1), ('bitshift', 1), ('c++ solution', 1), ('c++17', 1), ('cheating', 1), ('clean', 1), ('clear', 1), ('commented', 1), ('comments', 1), ('confused', 1), ('constant space', 1), ('constant-time', 1), ('cpp easy', 1), ('csharp', 1), ('divide and conquer', 1), ('easy peasy', 1), ('easy to understand', 1), ('easy understandcpp', 1), ('easy-implementation', 1), ('easysolution', 1), ('efficient', 1), ('efficient solution', 1), ('explanation', 1), ('explanatory comments', 1), ('f-strings', 1), ('fast and simple', 1), ('fuck noobs', 1), ('go-solution', 1), ('good variable names', 1), ('hardcode', 1), ('in-built function', 1), ('intuition', 1), ('intuitive', 1), ('intutive', 1), ('iterative', 1), ('iteratively', 1), ('java ac solution', 1), ('java bit-manipulation', 1), ('java solution', 1), ('javascrip', 1), ('javascript solution', 1), ('js', 1), ('key concept', 1), ('kotlin', 1), ('lists', 1), ('lookup', 1), ('mask', 1), ('math', 1), ('non-iterative', 1), ('not-working', 1), ('nvidia', 1), ('o1 time complexity', 1), ('one-line', 1), ('oneline', 1), ('overflow', 1), ('python2', 1), ('rajawatbanna', 1), ('reverse bits', 1), ('run-time-error', 1), ('rust', 1), ('scala', 1), ('self explanatory', 1), ('share-solution', 1), ('short code', 1), ('shortest', 1), ('simplest', 1), ('solution-explaining', 1), ('solution-python', 1), ('solution-share', 1), ('solution-sharing-cpp', 1), ('solution-sharing-python', 1), ('template', 1), ('test-case', 1), ('time-complexity', 1), ('time-limit-exceeded-java', 1), ('typescript', 1), ('ultra simple', 1), ('upvote', 1), ('veryfast', 1), ('wrong-test-cases', 1), ('xjq', 1)]"
189,Rotate Array,https://leetcode.com/problems/rotate-array,"Given an array, rotate the array to the right by k steps, where k is non-negative.",['array'],Medium,4455,926,1836674,676334,"[""Rotate List"", ""Reverse Words in a String II""]","[('java', 102), ('python', 84), ('javascript', 52), ('python 3', 52), ('c++', 43), ('cpp', 40), ('solution', 29), ('python3', 21), ('wrong-answer', 21), ('constant-space', 18), ('simple', 16), ('easy-understanding', 12), ('golang', 12), ('works-on-my-machine', 12), ('java-solution', 11), ('constant space', 10), ('array', 9), ('c#', 9), ('easy', 9), ('rotate-array', 9), ('ruby', 9), ('swift', 9), ('reverse', 8), ('time-complexity', 8), ('in-place', 7), ('queue', 7), ('accepted', 6), ('c', 6), ('easy-understand', 6), ('javascript solution', 6), ('one-liner', 6), ('recursive', 6), ('rotate', 6), ('easy-undestand', 5), ('explained', 5), ('linear time', 5), ('reverse list', 5), ('run-time-error', 5), ('test-case', 5), ('cpp solution', 4), ('easy-to-understand', 4), ('go-solution', 4), ('golang-solution', 4), ('java ac solution', 4), ('linear-time', 4), ('list-slicing', 4), ('python2', 4), ('short', 4), ('stl', 4), ('swift5', 4), ('constant memory', 3), ('cpp easy', 3), ('csharp', 3), ('easy to understand', 3), ('easytounderstand', 3), ('explaination', 3), ('fast and simple', 3), ('iterative', 3), ('one-pass', 3), ('rotate array', 3), ('simple solution', 3), ('slicing', 3), ('solution-python', 3), ('swap', 3), ('time-limit-exceeded', 3), ('4-lines', 2), ('array functions', 2), ('c programming', 2), ('c++ code', 2), ('c++11', 2), ('c++14', 2), ('c++17', 2), ('clean code', 2), ('comments added', 2), ('cool', 2), ('cyclic replacements', 2), ('easiest', 2), ('easysolution', 2), ('explanation', 2), ('explanations', 2), ('fast-solution', 2), ('faster', 2), ('faster than 100.00', 2), ('go', 2), ('help needed', 2), ('inplace', 2), ('iteration', 2), ('list comprehension', 2), ('math', 2), ('php', 2), ('python3.8', 2), ('pythonic', 2), ('question', 2), ('reverse array', 2), ('reverselist', 2), ('scala', 2), ('solved', 2), ('temp', 2), ('testcase-wrong', 2), ('two-pointers', 2), ('video-explanation', 2), ('0ms', 1), ('100 faster', 1), ('100 memory', 1), ('100 space', 1), ('2-line', 1), ('2ms', 1), ('3 solutions', 1), ('4line', 1), ('5 solutions', 1), ('answer', 1), ('approach', 1), ('array nesting', 1), ('array-sort', 1), ('arrays', 1), ('beginnerfriendly', 1), ('beginners level', 1), ('best-submission', 1), ('bfs', 1), ('bit-manipulation', 1), ('bit-shift', 1), ('brute force', 1), ('brute-force', 1), ('bug', 1), ('bugs', 1), ('c code', 1), ('c++ easy to understand', 1), ('clean solution', 1), ('code', 1), ('collections', 1), ('commented', 1), ('compile-error', 1), ('complexity analysis', 1), ('concise', 1), ('consice', 1), ('constant-time', 1), ('cplusplus', 1), ('cpp doubt', 1), ('cpp-solution', 1), ('cycle', 1), ('deque', 1), ('different-oj-local', 1), ('doubt', 1), ('doubts', 1), ('easier to understand', 1), ('easy code', 1), ('easy solution', 1), ('easy to understant', 1), ('easy undestanding', 1), ('easyundersttanding', 1), ('efficient solution', 1), ('es6', 1), ('explained solution', 1), ('explanatory comments', 1), ('extra space', 1), ('extra-space', 1), ('fast', 1), ('faster than 99.66', 1), ('fastest', 1), ('follow-up', 1), ('gcd', 1), ('geeksforgeeks', 1), ('generator', 1), ('good variable names', 1), ('great', 1), ('help me', 1), ('images', 1), ('in place', 1), ('inplacemerge', 1), ('interesting', 1), ('intuitive', 1), ('issue', 1), ('iterative way', 1), ('iterator', 1), ('java solution', 1), ('javascrip', 1), ('js', 1), ('js javascript', 1), ('less memory', 1), ('linear seach', 1), ('list', 1), ('list-reverse', 1), ('list-slice', 1), ('loop method', 1), ('memory-efficient', 1), ('mrmagician', 1), ('no extra space', 1), ('one line', 1), ('one line solution', 1), ('one-loop', 1), ('oneliner', 1), ('optimal', 1), ('pointer', 1), ('pop', 1), ('problem understanding', 1), ('proofs', 1), ('pyhton', 1), ('python deque', 1), ('pythonpython3', 1), ('question-not-clear', 1), ('quite-slow', 1), ('rbegin', 1), ('readable', 1), ('rend', 1), ('reversal algorithm', 1), ('reversed', 1), ('reverseinteger', 1), ('right-shift', 1), ('rotate function', 1), ('rotation', 1), ('runtime-error', 1), ('rust', 1), ('shorter', 1), ('simpe', 1), ('simpler', 1), ('simplest', 1), ('slice operator', 1), ('solution by python', 1), ('solution-javascript', 1), ('solution-sharing-c', 1), ('solution-sharing-cpp', 1), ('solution-sharing-python', 1), ('space-complexity-1', 1), ('space-non', 1), ('split', 1), ('stacks', 1), ('stl algorithms', 1), ('structured code', 1), ('swapping', 1), ('test case generator', 1), ('test-case-validation', 1), ('test-cases', 1), ('time-limit-exceeded-java', 1), ('trick', 1), ('two', 1), ('two line', 1), ('two-lines', 1), ('understandable', 1), ('unshift', 1), ('upvote', 1), ('vector-operation', 1), ('vectors', 1), ('very-easy', 1), ('very-intuitive', 1), ('video', 1), ('video solution', 1), ('with comments', 1), ('wrong', 1), ('wrong answer', 1), ('wrong-execution-result', 1), ('youtube', 1)]"
188,Best Time to Buy and Sell Stock IV,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"You are given an integer array prices where prices[i] is the price of a given stock on the ith day, and an integer k.

Find the maximum profit you can achieve. You may complete at most k transactions.

Note: You may not engage in multiple transactions simultaneously (i.e., you must sell the stock before you buy again).",['dynamic-programming'],Hard,2396,134,596728,179908,"[""Best Time to Buy and Sell Stock"", ""Best Time to Buy and Sell Stock II"", ""Best Time to Buy and Sell Stock III""]","[('dynamic programming', 33), ('dynamic-programming', 29), ('python', 25), ('cpp', 19), ('java', 18), ('dp', 17), ('python 3', 17), ('c++', 13), ('easy-understanding', 7), ('solution', 7), ('memoization', 6), ('python3', 5), ('dp-techqique', 4), ('easy-understand', 4), ('cpp solution', 3), ('golang', 3), ('greedy', 3), ('java-solution', 3), ('javascript', 3), ('ruby', 3), ('state-machine', 3), ('test-case', 3), ('0ms', 2), ('bug', 2), ('dyanmic programming', 2), ('easiest', 2), ('easy', 2), ('explained', 2), ('fast and simple', 2), ('pyhton', 2), ('recursion memoization', 2), ('recursive', 2), ('time-complexity', 2), ('time-limit-exceeded', 2), ('video-solution', 2), ('100 faster cpp', 1), ('1ms', 1), ('2d-dp', 1), ('accepted', 1), ('accepted solution', 1), ('awesome samriddhi', 1), ('best-submission', 1), ('bug in leetcode', 1), ('bug-test-case', 1), ('c', 1), ('c#', 1), ('c++ solution', 1), ('c++11', 1), ('clean', 1), ('clear', 1), ('concise', 1), ('consice', 1), ('constant-space', 1), ('cpp easy', 1), ('documented', 1), ('dp bottom up', 1), ('dp made easy', 1), ('dp pattern', 1), ('dp-table', 1), ('easy understanding', 1), ('easy-to-understand', 1), ('easy-understsand', 1), ('easytounderstand', 1), ('explaines', 1), ('explanations', 1), ('fast', 1), ('give stars and subscribe', 1), ('go', 1), ('heap', 1), ('help me', 1), ('high performance', 1), ('idiomatic', 1), ('improve', 1), ('iterative', 1), ('kadane-algorithm', 1), ('knapsack', 1), ('kotlin', 1), ('lrucache', 1), ('max-heap', 1), ('memoisation', 1), ('memoized', 1), ('memoziation', 1), ('merge', 1), ('priority queue', 1), ('quick', 1), ('readable', 1), ('recurision', 1), ('recurrence', 1), ('recursion', 1), ('recursive approach', 1), ('recursive dp', 1), ('recursive solution', 1), ('ritik', 1), ('rolling array', 1), ('rust', 1), ('selection', 1), ('short code', 1), ('simple clear c++ solution', 1), ('solution-share', 1), ('solution-sharing-cpp', 1), ('sort', 1), ('space optimized', 1), ('space-complexity', 1), ('space-optimized', 1), ('stack', 1), ('stock', 1), ('swift', 1), ('tabulation', 1), ('top down dp', 1), ('typescript', 1), ('video-explanation', 1), ('well commented', 1), ('wrong output', 1), ('wrong-answer', 1), ('wrong-answer-java', 1), ('zea7ot', 1)]"
187,Repeated DNA Sequences,https://leetcode.com/problems/repeated-dna-sequences,"The DNA sequence is composed of a series of nucleotides abbreviated as 'A', 'C', 'G', and 'T'.


	For example, ""ACGAATTCCG"" is a DNA sequence.


When studying DNA, it is useful to identify repeated sequences within the DNA.

Given a string s that represents a DNA sequence, return all the 10-letter-long sequences (substrings) that occur more than once in a DNA molecule. You may return the answer in any order.","['hash-table', 'bit-manipulation']",Medium,1188,333,497484,207671,[],"[('python', 33), ('java', 30), ('cpp', 27), ('solution', 24), ('c++', 21), ('hashmap', 13), ('memory-limit-exceeded', 12), ('simple', 12), ('bit-manipulation', 10), ('easy-understand', 9), ('accepted', 8), ('javascript', 8), ('python 3', 7), ('short', 5), ('cpp solution', 4), ('set', 4), ('swift', 4), ('wrong-answer', 4), ('bit manipulation', 3), ('c#', 3), ('easy-understanding', 3), ('hash', 3), ('hash table', 3), ('hashing', 3), ('improve', 3), ('java-solution', 3), ('python3', 3), ('simplest', 3), ('substring', 3), ('test-case', 3), ('time-limit-exceeded', 3), ('bitmap', 2), ('dictionary', 2), ('dictonary', 2), ('dna', 2), ('easy-undestand', 2), ('hashset', 2), ('hashtable', 2), ('map', 2), ('rolling hash', 2), ('rolling-hash', 2), ('ruby', 2), ('sliding-window', 2), ('slidingwindow', 2), ('testcase-wrong', 2), ('time-complexity', 2), ('works-on-my-machine', 2), ('youtube', 2), ('#hashmap', 1), ('#javascript', 1), ('0ms', 1), ('100 memory', 1), ('100 speed', 1), ('ac solution', 1), ('algorithms', 1), ('algosexplained', 1), ('beating-100-submission', 1), ('bitset', 1), ('bitwise', 1), ('bitwise operation', 1), ('bitwise operator', 1), ('bitwise operators', 1), ('brute force to optimal', 1), ('c', 1), ('c programming', 1), ('c++ code', 1), ('c++ hash', 1), ('c++ solution', 1), ('clarification', 1), ('clear', 1), ('comment', 1), ('compile-error', 1), ('concise', 1), ('concise-solution', 1), ('counting', 1), ('cpp easy', 1), ('easy to code', 1), ('easy-to-understand', 1), ('easysolution', 1), ('error', 1), ('es6', 1), ('explained solution', 1), ('fast and simple', 1), ('golang', 1), ('golang-solution', 1), ('hash-function', 1), ('incorrect-test-case', 1), ('input', 1), ('iteration', 1), ('iterative', 1), ('js', 1), ('linear-complexity', 1), ('linklist', 1), ('linq', 1), ('map entry', 1), ('missing-test-case', 1), ('msd', 1), ('one-pass', 1), ('oneline', 1), ('optimization', 1), ('overlap', 1), ('php', 1), ('pointer', 1), ('python2', 1), ('python3.8', 1), ('pythonic', 1), ('pythonpython3', 1), ('question', 1), ('quick sort', 1), ('rabin karp algorithm', 1), ('readable', 1), ('repeated', 1), ('rollinghash', 1), ('run-time-error', 1), ('scala', 1), ('sequence', 1), ('sets', 1), ('simple clear c++ solution', 1), ('sliding window', 1), ('solution-cpp', 1), ('solution-explaining', 1), ('solution-javascript', 1), ('solution-python', 1), ('solution-sharing-c', 1), ('string', 1), ('string comparison', 1), ('string compression', 1), ('string-searching', 1), ('strings manipulation', 1), ('stringview', 1), ('suffix-array', 1), ('swift5', 1), ('trie', 1), ('trie-tree', 1), ('tries in c++', 1), ('unorderedmap', 1), ('video', 1), ('video explaination', 1), ('video explanation', 1), ('video solution', 1), ('video-explanation', 1), ('well-explained', 1), ('window-sliding', 1)]"
185,Department Top Three Salaries,https://leetcode.com/problems/department-top-three-salaries,"The Employee table holds all employees. Every employee has an Id, and there is also a column for the department Id.


+----+-------+--------+--------------+
| Id | Name  | Salary | DepartmentId |
+----+-------+--------+--------------+
| 1  | Joe   | 85000  | 1            |
| 2  | Henry | 80000  | 2            |
| 3  | Sam   | 60000  | 2            |
| 4  | Max   | 90000  | 1            |
| 5  | Janet | 69000  | 1            |
| 6  | Randy | 85000  | 1            |
| 7  | Will  | 70000  | 1            |
+----+-------+--------+--------------+


The Department table holds all departments of the company.


+----+----------+
| Id | Name     |
+----+----------+
| 1  | IT       |
| 2  | Sales    |
+----+----------+


Write a SQL query to find employees who earn the top three salaries in each of the department. For the above tables, your SQL query should return the following rows (order of rows does not matter).


+------------+----------+--------+
| Department | Employee | Salary |
+------------+----------+--------+
| IT         | Max      | 90000  |
| IT         | Randy    | 85000  |
| IT         | Joe      | 85000  |
| IT         | Will     | 70000  |
| Sales      | Henry    | 80000  |
| Sales      | Sam      | 60000  |
+------------+----------+--------+


Explanation:

In IT department, Max earns the highest salary, both Randy and Joe earn the second highest salary, and Will earns the third highest salary. There are only two employees in the Sales department, Henry earns the highest salary while Sam earns the second highest salary.",[],Hard,738,155,277035,111057,[],"[('mysql', 31), ('sql', 14), ('dense rank', 8), ('solution', 6), ('window function', 6), ('wrong-answer', 6), ('cte', 3), ('denserank', 3), ('java', 3), ('join', 3), ('testcase-wrong', 3), ('oracle sql', 2), ('run-time-error', 2), ('works-on-my-machine', 2), ('accepted', 1), ('accepted solution', 1), ('analytic function', 1), ('department-top-three-salaries', 1), ('dept-top-3-salaries', 1), ('elegant solution', 1), ('hard', 1), ('hoadm', 1), ('joins', 1), ('ms-sql', 1), ('mssql', 1), ('mssqlserver', 1), ('oracle', 1), ('rank', 1), ('simplest', 1), ('sql server', 1), ('sqlite', 1), ('subquery', 1), ('t-sql', 1), ('tutorial', 1), ('video solution', 1), ('video-explanation', 1)]"
184,Department Highest Salary,https://leetcode.com/problems/department-highest-salary,"The Employee table holds all employees. Every employee has an Id, a salary, and there is also a column for the department Id.


+----+-------+--------+--------------+
| Id | Name  | Salary | DepartmentId |
+----+-------+--------+--------------+
| 1  | Joe   | 70000  | 1            |
| 2  | Jim   | 90000  | 1            |
| 3  | Henry | 80000  | 2            |
| 4  | Sam   | 60000  | 2            |
| 5  | Max   | 90000  | 1            |
+----+-------+--------+--------------+


The Department table holds all departments of the company.


+----+----------+
| Id | Name     |
+----+----------+
| 1  | IT       |
| 2  | Sales    |
+----+----------+


Write a SQL query to find employees who have the highest salary in each of the departments. For the above tables, your SQL query should return the following rows (order of rows does not matter).


+------------+----------+--------+
| Department | Employee | Salary |
+------------+----------+--------+
| IT         | Max      | 90000  |
| IT         | Jim      | 90000  |
| Sales      | Henry    | 80000  |
+------------+----------+--------+


Explanation:

Max and Jim both have the highest salary in the IT department and Henry has the highest salary in the Sales department.",[],Medium,639,135,361624,148556,"[""Highest Grade For Each Student""]","[('mysql', 18), ('sql', 9), ('solution', 6), ('accepted', 4), ('mssql', 4), ('wrong-answer', 4), ('oracle', 3), ('join', 2), ('oracle sql', 2), ('#cte', 1), ('bug report', 1), ('dense rank', 1), ('easiest', 1), ('easy-understand', 1), ('easy-understanding', 1), ('group by', 1), ('partition', 1), ('ranking', 1), ('satya', 1), ('solution-sharing-sql', 1), ('subquery', 1), ('testcase-wrong', 1), ('time-limit-exceeded', 1), ('video solution', 1), ('video-explanation', 1), ('window function', 1), ('works-on-my-machine', 1), ('youtube', 1)]"
183,Customers Who Never Order,https://leetcode.com/problems/customers-who-never-order,"Suppose that a website contains two tables, the Customers table and the Orders table. Write a SQL query to find all customers who never order anything.

Table: Customers.


+----+-------+
| Id | Name  |
+----+-------+
| 1  | Joe   |
| 2  | Henry |
| 3  | Sam   |
| 4  | Max   |
+----+-------+


Table: Orders.


+----+------------+
| Id | CustomerId |
+----+------------+
| 1  | 3          |
| 2  | 1          |
+----+------------+


Using the above tables as example, return the following:


+-----------+
| Customers |
+-----------+
| Henry     |
| Max       |
+-----------+",[],Easy,528,56,395096,227945,[],"[('mysql', 30), ('sql', 11), ('solution', 4), ('accepted', 3), ('leftjoin', 3), ('easy', 2), ('mssql', 2), ('oracle', 2), ('accepted solution', 1), ('chinese', 1), ('clean code', 1), ('cool', 1), ('database', 1), ('easiest', 1), ('easy sloution', 1), ('easy-understand', 1), ('easytounderstand', 1), ('fast', 1), ('great', 1), ('java', 1), ('join', 1), ('left-join', 1), ('ms sql server', 1), ('ms-sql', 1), ('msql', 1), ('my sql', 1), ('no join', 1), ('not exists', 1), ('not in', 1), ('not-in', 1), ('notin', 1), ('null', 1), ('one-liner', 1), ('oracle sql', 1), ('problem-discussion', 1), ('satya', 1), ('simple solution', 1), ('sql server', 1), ('subquery', 1), ('tutorial', 1), ('video explanation', 1), ('video solution', 1), ('video-explanation', 1), ('youtube', 1)]"
182,Duplicate Emails,https://leetcode.com/problems/duplicate-emails,"Write a SQL query to find all duplicate emails in a table named Person.


+----+---------+
| Id | Email   |
+----+---------+
| 1  | a@b.com |
| 2  | c@d.com |
| 3  | a@b.com |
+----+---------+


For example, your query should return the following for the above table:


+---------+
| Email   |
+---------+
| a@b.com |
+---------+


Note: All emails are in lowercase.",[],Easy,642,33,363979,237289,[],"[('mysql', 20), ('sql', 13), ('having', 7), ('solution', 6), ('groupby', 5), ('count', 4), ('mssql', 4), ('easy', 3), ('group by', 3), ('database', 2), ('easiest', 2), ('msql', 2), ('not working', 2), ('self-join', 2), ('simple', 2), ('subquery', 2), ('wrong-answer', 2), ('chinese', 1), ('cool', 1), ('discussion', 1), ('distinct', 1), ('doubt', 1), ('doubts', 1), ('duplicate', 1), ('duplicate emails', 1), ('duplicates', 1), ('easy to understand', 1), ('easy-peasy', 1), ('easytounderstand', 1), ('email', 1), ('explain', 1), ('fast', 1), ('faster', 1), ('great', 1), ('help', 1), ('help needed', 1), ('improve', 1), ('join', 1), ('left join', 1), ('less than', 1), ('max', 1), ('min', 1), ('minus', 1), ('ms sql server', 1), ('ms-sql', 1), ('oracle', 1), ('oracle sql', 1), ('runtime-error', 1), ('satya', 1), ('t-sql', 1), ('thanksgiving', 1), ('understandable', 1)]"
